feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.1608267873785194,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.99626681944714,-0.0,-0.0,-0.0,0.0,0.8502217421134929,-0.0,-0.0,-0.0,0.0,0.38193545223155334,0.0,0.0,0.0,-0.2590421458207031,-0.0,-0.07160125941406395,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.9163276747024814,0.3464884758979927
0.9980101098596522,-0.0,0.0,-0.0,0.0,-1.0399059271255309,0.6127739050625697,-0.0,-0.6237689606958051,0.0,-0.0,0.21743287317972287,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.1870303055603801,0.0,-0.0,0.0,-1.146345393018688,0.0,-0.7542758500193579,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.015579047581467534,-0.0,-0.0,0.0,-0.0
-0.9913923494563072,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.6929568141953855,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.9407711879882159,-0.0,-0.2246331499970246,0.5500520990245519,-0.0,0.0,-0.0,-0.6013676439512137,0.0,-0.0,0.0,-0.0,0.0,0.0,1.3641404299738442
0.0,-0.429405541125253,0.0,0.5432980290363879,0.0,0.0,-0.0,-0.0,-1.4026052717996935,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.27899416222380197,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.1852876588777083,-0.0,0.0,-0.0,0.0,2.2105230015913513,-0.5574917850078336,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.7050118557584089,-0.0,0.0,0.0760053914124115,0.0,-0.0,0.0,-0.0,-0.0,-0.9039076414647897,-0.0,0.0,1.091310120594269,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.7859894605079495,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.9190764829877686,-0.0,0.0,0.3216978061960136
-0.6680904536430488,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.4746982328799528,-0.0,0.0,0.0,0.0,0.010352619843380607,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.14866745720211155,-0.0,-0.0,-0.30246968648812833,-0.0,0.0,0.0,0.0,0.0,1.1906462747863413,0.0,-0.0,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,0.541462728204788,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.5792914996010884,0.0,-0.0,0.0,-0.0,-0.02730453950993186,-0.0,-0.0,-0.0,-0.0,0.0,-1.3719011429313563,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,2.1573082132655035,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-1.3471262895296965,-0.0,0.0,-0.0
-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,2.165002344901084,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3649527295428853,-0.0,-0.0,-0.0,0.0,-1.1032083657216831,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.28257995048829965,-0.0,0.0,0.0,0.0,0.0,1.173473857485325,0.0,-0.0,0.0,-0.651356893791829,-0.0,0.0,0.0,0.0
0.0,0.0,0.24075317948856828,2.601683114180395,0.0,-0.0,0.0,0.0,0.0,0.0,-0.13845598398377382,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.3946715298229811,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.43745830032341043,0.0,-0.0,0.0,-0.0,0.0,0.0,-1.4183657329330317,-0.0,-0.0,0.0,-0.0,2.5581992856682523,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925269492011831
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.6308116845547775,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.543243528272189,-0.0,-0.0,0.0,-1.7684393655628516,0.0,-0.0,-0.0,-1.5947030672667954,0.0,-0.0,-0.0,-2.8722622132816493,-0.0,1.772251596669744,0.0,-0.0,-0.0,0.0,-0.0,0.30179189981946597,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2813275571182134,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.7345915767980492,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.3670278390833223,-0.8275902206487197,0.0,-0.0,-0.0,0.0,0.9039348410861953,-0.0,-0.0,0.0,0.0,0.0,-0.7280029412291344
-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.12267031599479553,0.0,0.3230792731160291,-0.0,-0.2918112689155441,-0.0,0.0,-0.07783719701280203,-0.0,3.193107567844861,0.0,-0.7517910500951843,-0.0,0.0,0.0,-0.0,0.9192289345752035,-0.0,1.8732977762175456,0.0,-0.4473218956587512,0.0,0.0,0.0,0.48473281729447476,-0.0,-0.0,0.0,-0.0,-0.4036484632419967,-0.0,0.0,2.062524919243145,-0.0,0.0,0.0,-0.07964139124571515,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,0.32579631658216646,0.0,-0.0,0.0,-0.0,0.0,1.3175975356079597,-1.0065425652796411,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.9993022322949108,-0.0,0.0,0.5467335682013793,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.2011596558728393,0.0,-0.0,0.0,-0.0,0.0,-1.3459796802467485,0.0,1.9389289990582848,-0.0,-0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.8998819348952156,-0.13263374638257355,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.09053328230416077,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.36728731340134063,0.0,-0.0,-0.3493167961181975,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.7106133725819253,-0.1044492185374715,-0.16882172319001063,0.07005216311318138,0.0,-0.0,0.0,0.0,0.0,0.0,1.0010460925671412
-0.0,0.0,-0.0,-0.0,0.5112025995249807,0.0,-0.0,0.9528745472029388,0.0,0.0,0.0,0.0,0.0,-1.6019658118971685,-0.24606248812994858,-0.0,0.0,-0.1758858124323366,0.0,0.5514853760404675,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08310557262869477,-1.5047203740310022,0.7600559636896026,0.0,-0.0,-0.0,-0.0,0.0,1.3404504460231446,-0.0,0.0,-0.0,0.0,0.21319662823768915,-0.0,-0.0,-0.0,0.0,0.0
0.0,-0.0,-0.0,-0.0,-1.803139676255945,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.14679301198554937,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.6500025808234597,0.0,0.0,-0.0,0.0,-0.09858813228426173,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-1.1437262073206618,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.9694572005267368,0.0
-0.0,1.775310892609512,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.793488720552213,-0.0,0.0,-0.0,0.0,1.1267051368275833,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.5462842480036996,0.0,-0.0,-0.10960980392583083,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.6969544045107356,-0.0,0.0,0.0,-0.10730214400422888,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.47209057769712737,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.4966992232365217,-0.46531045678005334,-0.10594835430413566,0.0,-0.0,0.0,0.0,0.0,0.09798315347089544,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.37710039390218647,-0.0,0.0,-0.0
-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,3.1377485336599937,0.0,0.0,-0.05489400061628639,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.1337700968670645,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.7542913298135743,0.0,0.0,0.0,1.0701502383164274,-0.0,-0.0,-0.0,-0.0
-0.0,-0.14451867071551783,-0.0,-0.0,-1.8936146669537857,0.0,0.0,-0.8170886310681906,0.6592456684324051,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-1.308820399119112,-3.0195121558208253,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2.7596600389110777,0.0,-0.0,-0.0,-1.7690759048891183,-0.0,-0.409282438113104,-0.5240883979345925,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8743891807127275,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.5827586576115821,-0.0,-0.0,0.0,0.0,0.0,1.2361307218062179,0.0,0.1973157074055956,-0.0,-0.0,0.6157711497711416,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.2207124259141586,-0.0,-0.0,-0.4532484090230134,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.04091917539572113,-0.0,0.0,-0.0,-0.0,-0.0,-2.5623336587953105,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.4898634386020821,-0.0,-0.0,-0.0,-0.0
-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.07595102364252276,-0.0,0.0,-0.0,2.0895387216947734,-0.0,0.0,0.0,0.0,-0.0,-0.3574454228104272,-0.0,1.3728484746765302,-0.0,1.5334337012963255,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.31305803052315434,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-1.2111719292807812,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.9764405845154855,-0.0,0.0,0.10435593752321293,-0.0,-0.0,-0.1891203907770335,0.0
-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-2.6042138566271342,0.0,0.4367385517335095,0.0,0.0,-0.0,0.6802161054504494,0.0,-0.0,0.0,-0.0,-0.08152267310164589,0.0,-0.4872285641135523,-0.0,0.0341524174880246,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.4620608932518965,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.4183982208886837,1.4015985929464294,0.0,-0.0
0.0,-0.0,-0.0,0.0,0.0,0.0,0.6067230591361827,-0.18319661872038787,0.0,0.0,-0.0,1.7952113559123222,0.23007075919140207,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.100154232971695,0.0,0.0,0.0,0.0,-0.0,0.6687416555925126,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2.1533429198712444,0.0,-0.0,-0.0,0.6934789119139937,-0.0
1.0599363840466218,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.40865281148067084,-0.0,-1.3526702858435344,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.35976864578908574,-1.3260476860820383,-0.0,0.0,-0.0,-0.0,0.0,-0.04865235157045115,0.0,-0.7584953347000695,-0.23040071420576733,-0.9242331442683044,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0039573720814985,0.0,0.0
-0.0,0.0,-0.5466800845872654,-0.0,0.0,0.0,-1.2995812369275976,0.0,0.0,-0.0,0.0,0.0,-1.1225448062444139,-0.0,0.0,0.271495310825648,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1.5311075025557221,0.0,0.5720574417141441,-0.0,1.1243533598705027,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.8260471714415063,-0.43676423723821745,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.7837656655863965,-0.0
-0.0,-0.8318222082304447,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.49968511030293383,0.0,0.0,0.0,0.0,-0.0,0.0,0.8872908372667421,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-1.3386057997232488,0.0,-0.6058608207588934,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.493122822399772,1.4436320034688142,-0.0,0.0,-0.0,-0.0,0.0,0.0
0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.219300372747535,-0.0,-0.8514064342603136,0.0,0.0,0.0,-0.3135296861723979,0.0,0.0,0.0,0.606850593215671,0.0,-1.1308884353259157,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.975816719344709,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,2.4267164863455224,0.43295982536069616,-0.0,-0.0,0.0,0.0
